x,y
11.83617101,7333.81
8.829287803,11008.31
0.587817843,566.55
4.958006985,6202.39
2.208903239,1461.77
11.99774802,12136.09
28.37410185,41113.31
48.31843664,47019.84
23.58708828,33808.52
526.5824697,292682.31
7.221616898,10463.69
1.731409155,1985.91
32.9481427,42374.72
9.705164979,13910.91
6.753330874,10064.19
6.522347553,7971.88
1.097879195,1573.65
31.37705953,35006.26
2.117879589,3035.58
32.19486408,18984.13
89.82509653,52966.38
46.40695671,48271.65
13.22175956,16045.03
0.714847436,1034.86
33.87272726,49079.6
44.73505671,54341.86
1.889968702,2709.01
0.351096387,535.07
3.831219351,2455.75
0.949678904,564.88
12.24360341,14978.26
5.373847593,7702.58
10.93664803,15676
1.812671108,1128.18
7.952047654,9719.32
11.75639084,14220.89
5.360105208,7766.44
0.814266274,1166.16
3.678630174,5330.08
33.025524,31139
8.875641922,10818.3
2.563239775,3132.89
13.85286878,16772.29
51.18678991,53223.1
20.92495694,25441.61
18.20453367,22250.26
16.22092127,9587.75
30.70198474,34249.79
21.46474627,26787.05
140.4492665,82760.3
31.53926429,35186
40.49843637,48007.47
355.4290107,197912.29
9.682044333,5999.08
28.70269116,17772.62
15.92388974,19462.92
11.56812931,16581.14
0.623415654,736.55
15.09983136,21643.62
10.21003829,12414.04
0.662797641,955.67
22.21643332,26986.69
2.359950809,1534.44
2.76579716,1798.34
61.23359559,34096.66
8.715710718,10127.33
129.9809532,72377.01
4.715869262,5256.44
0.422870276,612.73
19.61045086,12150.78
93.08127704,46112.38
26.85924374,16642.14
2.44369474,3502.7
10.76894909,6672.56
7.261422535,10404.95
20.94224679,12782.73
3.838708104,5502.21
6.536975993,7940.79
4.886447133,7003.89
43.63585997,62545.37
10.17075009,12314.1
7.849226694,5031.06
53.08276643,31300.91
4.420513739,6336.15
27.93634394,17769.37
7.715801564,11059.53
5.491495135,7871.23
4.134619012,5053.53
28.68388999,34695.58
21.55316062,30893.7
12.6198978,18269.15
17.62493492,10920.49
71.07895796,35676.17
1.106508554,1353.67
27.02864785,32693.31
28.16537573,17564.53
4.628351054,5656.95
70.28223327,101834.86
2.641625916,3786.44
14.59917627,9045.76
36.59336809,44491.98
19.10837306,27686.8
26.39231647,16352.81
3.537466557,4279.05
4.813722719,6899.89
18.78816878,22843.97
11.08033823,15882.02
7.538721557,10805.46
30.68794593,37119.37
4.183381692,5233.34
66.84674175,77582.87
5.908070753,6677.3
16.39667635,10159.52
1.098143893,1568.68
60.75196487,35823.09
8.411279644,5391.37
11.28228097,6990.57
80.58411745,47517.31
14.67620029,20257.63
13.37315013,19168.35
23.45822447,26366.47
24.75607535,30099.3
31.13118504,36748.75
3.6958836,5355.13
8.024359186,9081.95
1.02480104,1468.94
0.135472668,201.28
142.5994136,70387.88
4.535361019,6500.76
1.143471234,1638.97
2.653376866,1817.5
33.18722177,24830.41
75.44554705,109314.45
5.688346994,3646.06
0.700983293,960.23
11.30746186,7006.22
7.294627498,9057.47
1.416412614,1731.19
22.23869582,13779.21
7.19287039,10309.86
22.00347419,31538.65
0.441133914,629.33
6.753330874,10064.19
28.85820503,17626.45
2.043479895,2960.88
3.519454345,2288.26
33.65276405,37543.51
37.8162898,23431.06
10.77372253,6148.32
10.22114854,14650.5
5.883142401,8370.71
28.98971621,35215.1
17.34874338,21005.23
12.3015973,14893.75
3.221037481,3896.19
3.057608401,3806.11
43.97028211,49693.75
143.9903537,84905.47
13.85530932,16775.07
11.87047733,7355.07
13.80977101,17092.18
5.938502584,8064.08
13.96477097,16908.02
25.49034478,17511.37
3.913157075,5669.91
18.06781421,21952.09
7.412993853,9004.39
37.18019051,45164.73
21.42914534,26608.18
3.616413412,5240.02
6.51419701,7969.21
61.14067701,34737.19
1.897250207,2719.4
2.026001472,3019.25
2.040677683,2925.02
15.7997757,16887.64
112.6783923,66442.04
1.713754734,2190.72
2.019783901,2028.84
15.15135682,18908.15
57.56093773,82504.85
64.50676488,36403.57
0.35254506,527.97
7.723099157,4950.24
27.57153482,39949.51
8.674028133,10920.28
0.403581668,616.42
1.184088684,1697.23
6.835335433,8354.45
13.48082755,13682.84
0.537077564,766.17
6.421167718,9203.82
0.780311077,944.78
103.9502771,106064.42
2.337656806,3350.69
9.35321293,11372.22
17.58100479,20563.76
17.4939485,20737.86
6.604743656,9467.08
0.733796996,1012.87
36.89953347,21810.06
6.327042682,9429.07
1.73320879,1128.71
2.196298639,2684.44
9.301942564,11262.48
13.72977971,16275.93
29.53932341,35914.25
6.058424705,8683.89
5.207748672,6365.12
59.21942903,34919.45
7.83421393,11229.03
58.25414179,34349.96
2.531584946,1646.09
3.376665457,5032.08
3.059098828,3738.82
2.126198164,2574.33
1.090041101,1562.43
11.92422187,7388.36
1.090395939,1572.18
4.809637253,6893.9
2.809967955,1831.2
3.022674172,4332.57
9.648528659,11734.92
25.57730217,15082.09
8.287884424,6141.53
2.112717314,2563.94
14.75227499,21145.19
37.3769781,54157.03
13.34509393,16142.34
0.968322067,1054.31
20.72317403,12229.35
0.806318249,1149.3
1.847212229,1152.66
18.40709793,11405.15
1.426830758,2067.37
16.48122489,11726.29
1.148440131,1466.72
77.25829847,38156.91
0.825072281,951.95
4.537302167,4557.62
0.817129536,1171.24
2.277951293,3265.1
16.48629356,9721.47
118.0025,169138.5
5.019953976,5042.51
10.79088936,13189.08
47.81168609,57806.34
1.102092204,1579.69
16.95210237,24298.31
1.096403672,1571.52
12.47225025,16056.13
2.1518594,3084.39
0.804081159,1101.49
0.33767329,503.22
3.417838088,4898.99
28.70276014,17772.68
5.138644595,5392.2
27.34544592,16943.3
6.119876403,8771.93
5.227073086,5276.27
65.8293357,36602.89
1.272355552,1624.81
10.52098991,11890.84
14.76646463,9149.43
55.7501465,69572.99
2.693924166,2953.39
10.10624173,12352.21
4.100828825,5877.93
8.356539872,11977.88
57.89178624,33674.61
0.126594203,176.65
2.095830604,3004.11
1.923925648,2472.19
139.4969093,82259.41
46.31535226,28696.98
2.224962402,3189.21
3.928580173,4801.71
8.96177001,12845.48
43.56729679,25689.96
25.53388679,36599.05
0.695530002,996.97
0.803143802,948.9
2.758653406,3211.87
23.71693744,16116.3
267.1243334,310323.24
111.8243957,160282.73
46.22841002,55917.66
2.401601823,1561.51
38.15738052,42101.33
3.069586398,4447.64
16.11065661,19865.57
2.23262231,3200.12
11.37906387,7050.58
7.05527053,10222.72
33.56538896,48110.83
1.081234773,1542.49
12.53026055,17960.24
133.8040572,78898.96
14.25404437,20424.88
24.20199773,29426.44
3.581362477,5189.17
6.689804824,9693.4
0.329000544,505.14
3.700592548,5304.27
9.731217278,6029.61
4.450886568,6344.31
4.726851966,5257.5
6.811557914,7697.87
1.812671108,1128.18
9.682258362,12377.41
2.406286965,3449.04
4.384019872,6283.82
5.121448172,6359.02
28.27347868,17518.4
57.70164148,34024.51
4.228694789,5553.98
1.234607676,1796.71
2.959756107,4242.38
27.55894022,34392.81
0.583137723,737.93
14.1729237,15763.45
27.92088297,40020.59
7.431008393,8274.84
5.974347921,7521.85
6.131455766,6664.9
7.466649697,7536.87
14.04923444,17052.15
2.874360254,4164.73
4.147261216,4738.55
4.940022212,5304.56
30.05038889,18273.1
2.546968122,1656.06
3.366364341,2188.85
11.82689659,17136.44
2.585508649,3160.12
6.050825467,3878.38
1.8224479,1138.12
8.011439274,11483.2
8.829551037,12655.83
14.50846741,17623.63
11.4079586,16351.6
5.442692258,6652.24
8.917553768,5471.03
4.880501017,6956.38
47.93258811,47982.83
0.650856592,835.52
10.14730051,12274.41
8.750390153,12542.31
50.95329926,57583.66
10.33368795,5918.49
1.762668207,2526.52
5.197978309,3331.74
4.309292671,5257.18
11.32069277,16226.5
7.739310621,9459.34
26.19841507,32500.65
350.8048769,185882.61
4.058824353,6048.87
4.7055084,6744.64
0.92223492,1145.11
63.50301406,39049.98
2.638128099,3224.44
1.745631025,2133.6
17.1355095,21884.14
28.14675103,34045.19
44.17508552,51669.73
9.87659823,12434.89
3.386359508,4142.71
2.468166943,3576.2
6.446663336,9340.74
20.49902324,29382.51
30.15882577,17825.76
4.59011874,6579.3
21.97756019,31501.67
1.078728018,1546.23
36.63311973,45717.29
13.96588296,16893.16
3.52597198,5021.46
3.588166531,4385.62
4.369788791,6263.46
72.19440253,35429.79
1.913889813,1245.27
27.53874873,23385.85
6.192711582,7186.14
3.489300033,5001.39
10.69447755,13741.5
9.498730599,5796.24
1.501686073,2152.42
1.938337012,2404.44
20.84778938,15598.12
6.611158055,8779.57
3.35946715,4815.27
15.58355533,15214.52
8.967936689,12854.14
0.509823449,730.77
9.201504035,5897.82
9.334714714,13379.9
34.99916187,17584.32
2.475801769,3587.28
1.759856733,2508.46
3.772879168,3789.87
8.085458836,9980.72
1.647016283,2360.74
26.28091408,16272.62
32.76024318,37760.49
158.0717311,155371.16
9.295405533,9892.41
0.374785231,508.07
28.93980088,17918.89
7.162555497,10378.07
2.448649779,3509.76
11.32373759,13840.34
0.940176631,1347.62
124.2000786,136928.4
2.389083313,3424.42
29.78606288,33230.94
15.6801912,22475.3
2.200275452,2553.77
5.544731268,3554.06
1.337282542,1353.77
2.216538686,3177.07
1.978408332,2087.37
17.82718734,25830.27
24.78304206,14613.74
1.126229538,1614.28
9.000051299,5768.66
159.7127386,105955.47
10.57286837,12922.56
55.44639244,64348.52
2.886432401,3327.17
28.0551719,34080.11
6.495294551,7938.8
81.29812012,47938.37
4.944546336,3169.35
31.86042208,38702.38
5.234079864,7502.24
3.083499466,4419.76
27.4228977,39306.41
15.58841589,9213.88
3.895480033,5583.59
19.54210241,28315.31
9.84791912,6101.81
3.019805361,3746.26
18.97484607,22020.78
2.42418603,2433.14
10.56339129,15141.38
3.396669631,3756.85
12.70515937,15433.62
5.620382804,3602.52
2.105160417,2613.94
1.743723534,2131.27
1.528012976,2190.17
1.760278111,2523.17
8.611924476,10525.83
2.461451778,3528.15
19.30607807,11962.15
107.795851,154508.62
0.33767329,503.22
28.82864385,41321.51
32.69946889,34029.43
5.999203597,8692.39
26.18180518,31804.34
142.0696191,83772.87
8.112205134,11627.65
9.281890342,5949.35
41.66183938,23198.55
28.61034756,41455.04
13.37650141,19173.25
4.769282111,6836
1.477164227,2101.68
11.79156525,16901.48
1.879956311,2694.67
24.35841474,34875.7
62.86985467,65858.99
18.20360504,23269.98
6.383239245,9149.41
16.11837721,23354.55
6.753330874,10064.19
4.11315323,5959.69
3.483942267,4993.72
6.698982391,8195.25
9.723887346,13937.7
6.019562252,8721.91
8.162202017,11699.26
12.22764611,9053.5
2.953106214,4232.91
22.89020615,14182.88
21.25802223,13171.61
21.53470756,30866.75
5.364429163,7689.06
28.79450303,34978
6.033635878,8648.33
15.11485683,15882.13
13.43038402,15495.29
90.96033008,96045.77
15.97327887,17900.22
0.952016181,1364.59
11.76387135,7289
0.819607679,995.62
13.19413462,15663.25
15.75819456,22586.99
42.25692222,61227.82
4.103591793,5882.02
1.321499127,1601
11.56020855,14163.5
16.31002479,18200.21
11.45048653,7094.82
9.251573875,13260.76
0.374785231,508.07
0.726306069,1041.05
26.66229373,16520.03
2.688844928,3895.94
51.69036477,30479.88
17.60678018,25236.77
1.869084795,2679.08
1.102514821,1580.29
7.704895029,4938.5
11.56794958,5739.73
19.23849754,27874.93
29.62059413,37292.76
54.58027396,31748.06
10.28041426,5866.75
18.51660575,22632.04
0.510764629,732.12
10.91893424,15820.91
3.376665457,5032.08
4.495807135,6699.79
36.46988198,44342.76
14.09730533,14259.77
7.652994762,7681.33
8.357440504,5745.07
4.129232466,5918.62
32.9553858,20419.25
1.856259528,2660.71
90.67125471,129963.02
30.58096597,32044.68
59.52272998,35098.23
13.84180604,19582.44
20.66509482,22159.02
1.396297338,2021.33
93.01451298,54847.1
13.73698718,16616.71
24.77191341,30091.73
6.922064231,8419.17
4.055188102,5220.4
4.038474772,5231.98
15.47029303,17815
134.2014473,77657.23
3.418438513,4876.74
6.522111956,9348.5
85.35398586,105882.87
7.016722486,10057.51
0.370689308,528.83
21.0119467,25524.2
27.21478149,31941.02
8.040908301,9828.05
41.47235926,50378.63
33.75425919,19950.98
12.39436706,17662.66
1.620989336,2100.02
47.27580878,67760.7
15.67731619,19448.58
28.26563514,22276.58
19.30882412,27676.2
101.3447462,105961.71
5.515089135,7990.99
30.03447018,34620.75
26.11214049,17225.38
2.421416628,3470.73
10.96229185,13315.91
52.71544038,64492.57
4.426625006,5410.4
28.16762403,17452.78
10.65736269,15275.78
28.56712576,16845.03
17.76160699,11005.21
0.733796996,1012.87
11.05023078,15833.87
1.36753911,1981.43
24.82927375,35588.94
3.883413067,5566.26
0.552168924,822.89
26.51673509,16429.87
15.58180755,22334.19
0.06772706,100.64
6.173544755,8945.36
8.954089262,10841.3
28.57921282,34748.55
4.922315541,6016.29
7.983642526,11443.38
0.99068958,1274.97
1.76039749,2523.26
3.967753075,4853.96
42.89130707,23883.15
22.75796213,16736.21
20.07948429,12441.38
2.225372795,3048.47
1.420372274,2026.3
4.673920181,6772.34
6.111076156,4380.82
119.9853908,128134.95
21.22898604,13153.63
11.53634292,14059.36
15.22926544,18439.04
6.128808955,7057.82
12.5676884,18013.83
8.097801973,9906.46
8.568677172,9541.44
97.41062789,57439.23
23.56722585,28804.82
3.342824585,2297.96
29.65015408,42498.95
43.88582313,53305.17
0.98442833,1404.37
4.397556603,6303.3
7.200283878,6634.17
12.57720194,17923.17
10.51410988,11139.14
60.00221321,74368.19
25.80159685,15986.76
1.230517397,1549.28
18.32419109,22396.51
20.87695002,21917
1.611516731,2332.88
4.004478176,4894.42
332.9319341,185385.44
10.57412841,13900.71
15.94266552,19383.69
0.736138429,1050.17
4.715869262,5256.44
0.558174571,795.64
2.72072763,3325.4
70.72488123,51015.17
0.428604605,476.65
28.71066113,41152.25
14.38091681,17527.55
13.89944543,19922.7
7.911164489,11411.62
4.18290724,6136.86
9.629612938,13802.6
983.9119682,1084517.67
7.157848379,10251.02
63.84756862,37648.51
10.66456006,5947.38
65.54686387,94973.54
2.202747916,3157.39
2.607191094,3777.68
5.204543966,7459.93
5.979005202,6005.79
4.800707292,7154.27
13.12487015,16793.38
80.25968694,84012.36
7.76439064,11129.06
3.761592449,5389.85
17.98928549,26066.06
1.399632543,1996.69
9.9502552,6165.31
13.82601195,18462.61
10.01918205,11431.18
5.852190407,7526.52
16.94232914,9691.21
2.897249626,4197.89
0.655852287,940.11
6.72756418,9643.03
12.75097317,15951.26
4.076774673,5274.9
8.603574849,5514.56
32.07490874,47424.72
55.57896322,80458.35
53.14855806,77009.17
2.459199111,3008.5
31.7295047,16921.44
3.73945319,4708.09
2.059457544,2951.9
1.735477209,2057.26
4.266432465,5482.12
117.2593069,65242.75
11.14612409,15976.25
2.931988957,4202.64
13.46695235,16459.87
3.768382563,4649.72
3.376665457,5032.08
15.25036515,8992.69
145.611482,85861.07
33.62128614,48190.89
2.790536072,3999.83
5.687376872,8151.96
7.411368942,10622.44
25.49880158,15799.14
3.307240534,4740.44
7.143436439,10239.11
136.7958827,76054.04
1.95831235,2465.6
177.5063486,203282.62
6.241960534,6208.43
12.58221877,13444.7
4.498724202,2883.59
20.69679701,25058.85
5.085786737,3214.74
30.84889373,30671.08
9.050140893,5800.59
6.58540089,6609.79
28.63095073,17739.87
1.467623232,2025.75
33.62732383,48156.58
136.4068278,80375.57
20.66266726,17591.13
21.60643341,14509.46
3.259233114,4671.65
1.544132187,2218.35
40.86315072,33394.06
6.996325012,10028.16
3.563508254,5106.23
6.158861098,8825.16
24.74823768,35472.82
2.055610839,2512.48
10.53698749,10575.95
1.81465353,2601.04
19.85319073,28456.77
15.54597986,19018.24
5.935910835,6004.31
22.94646474,33248.4
9.749224874,6040.74
5.068430201,6151.48
12.06189384,17288.92
54.8373292,32335.53
40.70532357,42559.79
25.11648732,30381.02
74.16082987,43729.8
93.41004221,110261.16
3.376665457,5032.08
22.37405761,32418.63
1.078356765,1545.7
24.5532316,35576.1
1.865400357,2268.1
8.506279154,12192.61
0.36691434,506.44
106.9294162,59541.33
26.04395356,16136.97
8.518917117,12343.3
29.10261883,17416.86
5.208879895,3338.7
0.33767329,503.22
9.250914261,11544.74
0.963966142,1381.72
12.60317102,15543.06
4.552124606,6524.81
34.86088213,17473.1
30.39522152,17965.62
16.21937817,23248.09
1.83351694,2530.75
2.131688329,3055.5
48.23811812,28444.07
19.93439305,11774.11
5.547833632,7008.32
29.74934633,37125.82
3.147390125,4507.3
13.73142304,16679.14
85.42309565,46253.47
2.313434123,3314.92
66.58278421,80536.79
46.27834546,25769.02
1.317048434,1887.78
17.3654304,12316.95
15.93250799,19473.38
111.2458346,135130.26
1.285627818,1842.78
63.54463132,77233.11
38.56148262,29682.47
1.052747378,1501.84
99.82683823,58864.02
4.511105144,5702.82
3.932322282,4878.28
21.10806064,23117.34
3.277795355,4698.22
22.48113788,32544.82
1.181780914,1693.87
1.64953797,2076.8
19.74524729,25548.26
1.885917942,2305.07
4.389582516,5314.74
2.565806116,3677.83
20.83745874,29867.3
0.733139867,1050.87
0.666191269,954.93
1.21755695,1745.18
1.053633853,1510.24
0.585092681,576.59
3.780985681,2423.53
12.02487394,17235.97
9.633098556,10759.68
4.614880985,5470.7
7.732038909,8747.41
7.030907062,10077.78
7.782860839,4984.88
2.026001472,3019.25
15.85062191,9346.62
3.217542976,4662.02
68.7644141,76797.36
23.48308375,14540.67
11.34224372,10773.97
28.55235054,41370.65
7.780071743,9419.81
30.33295918,17929.56
32.18686024,39099.12
8.463632446,5205.44
4.894656606,4717.77
64.92389465,93058.37
1.084759688,1243.6
2.570634176,3684.63
1.433187852,2054.26
12.75859972,18287.57
11.43367785,8558.35
9.439195484,11153.41
19.06743046,21957.46
8.985059651,10878.8
122.2386589,142805.75
29.99506269,33933.93
28.76282215,17821.57
3.289561903,4201.25
8.033201958,11639.76
76.86925048,92981.3
23.05238851,14283.34
17.09385208,20676.35
21.0961202,13071.28
20.90764944,14363.12
6.936542483,10050.62
1.314110253,1883.02
28.77201092,16965.81
12.21870038,17513.61
2.214000681,3173.43
2.630328992,3770.18
15.58167191,18999.96
0.797830765,1154.97
6.104718736,8845.3
14.76345381,9147.55
47.94072148,58043.12
5.945024041,3810.58
56.09828431,80408.24
5.55284069,8045.72
147.9834457,156631.37
2.282014283,2763.01
12.75097317,15951.26
1.600262735,2293.79
0.66022602,946.37
2.74383762,3344.41
16.44061436,18048.99
9.23887189,5921.75
0.911505388,1306.53
2.233001754,3200.68
0.06772706,100.64
12.24056374,17735.83
1.2074362,1477.14
9.126248988,11490.21
0.882254042,1278.31
8.211008595,9701.3
9.975728668,6135.95
0.33767329,503.22
106.0386178,63301.35
6.419045636,7852.76
8.272334946,10110.54
63.65258049,91236.12
12.61221189,18071.67
3.563508254,5106.23
1.710464094,2451.71
52.85274264,31239.41
25.54615675,36616.45
3.838808877,4647.89
45.21791615,56430
3.530245915,5060.07
18.28665318,22140.69
460.6723285,473411.58
2.787408225,3509.46
15.58644519,16757.78
4.242655547,6081.29
36.16404123,43930.17
396.828587,220964.66
1.285447871,1842.54
12.92742958,18529.61
0.36691434,506.44
5.802108934,8316.43
36.33510291,27228.8
31.07088503,18321.43
9.9119388,13030.23
0.435612472,623.62
37.41499292,23182.39
52.85691731,31167.71
6.629456743,7700.16
107.7831016,124243.12
1.467623232,2025.75
8.747015011,10674.89
6.827100267,8344.22
14.39929997,8921.89
127.358806,146808.6
27.71973087,30142.31
2.843521833,4074.39
25.49034478,17511.37
0.82156791,1172.05
1.239751828,1776.99
1.91601348,1924.58
4.380048084,6278.21
9.691638238,6005.05
9.513302761,13570.57
8.794993987,5395.86
9.014603396,10592.98
12.86888004,18646.56
29.97722045,21471.47
4.28462707,5182.63
1.374284176,721.55
12.32015543,17851.05
5.071321905,7348.03
4.400177911,5378.05
1.548810183,2220.01
12.36961206,15923.97
1.307704873,1894.76
7.416396803,10630.26
16.39171453,23495.14
2.801308925,4058.91
14.5254959,18682.2
4.637891811,6647.72
22.73577095,15985.67
19.83881396,11726.15
20.89899006,29955.54
3.677916699,4448.84
28.50203717,34620.61
32.87235451,20367.81
13.50666085,20128.35
10.65239674,15268.58
37.59982826,23296.95
48.68270463,28706.37
84.80611259,100203.52
4.006957426,5743.37
3.895748485,5644.93
26.6711626,16525.56
0.33767329,503.22
14.6641919,16072.9
0.931487112,1335.17
10.86847019,15747.76
0.118227916,166.78
0.428779785,611.89
2.499401306,2900.56
22.543007,13958.74
4.84686459,5868.42
2.6763311,3836.1
81.44827544,90505.83
83.0629694,48978.99
5.846362108,8380.05
3.670431833,4691.95
41.75856448,23252.4
0.852171443,1072.91
1.162823768,1461.76
27.1748444,31293.85
1.75784486,2150.47
10.18408732,14756.17
1.080310912,1541.17
34.77271,18544.46
20.07126823,13788.56
7.795372556,9527.74
83.87061165,49455.24
1.092834289,1566.43
7.829699414,11222.69
11.23632466,13756.67
1.015972178,770.4
29.70042279,35208.67
2.207956637,1436.63
3.552886934,4320.94
18.29869325,10790.18
13.55641494,15856.33
1.833439144,2627.97
0.511273476,732.21
27.52781493,39457
7.309036343,10476.46
15.53515713,17605.01
0.749302631,1073.99
10.4544218,12701.07
52.964903,61528.56
2.047700324,1333.57
10.84430052,10224.5
10.16077768,12605.02
0.947359436,1357.88
12.69503361,18196.42
19.22361241,23379.4
5.548338232,8039.19
2.126494948,3048.1
3.136010368,4495.02
139.7878482,81803.76
18.15139015,26017.26
17.56459211,10883.13
24.09868376,14243.97
1.904070275,2671.95
18.49642491,22607.01
2.4131608,3458.79
13.44970329,16335.05
1.8640178,2671.83
0.608452166,744.37
1.082302219,1362.67
30.14353015,36616.73
0.804036948,1152.49
11.98283012,14158.8
2.081433535,2546.34
2.837799742,2870.48
5.254733994,7613.81
10.94266772,6467.9
9.007912742,12911.48
12.14900711,17394.92
16.56338677,18478.61
11.5786623,15690.42
33.12188189,47475.25
14.41741186,7745.34
5.065112302,7260.07
42.78420973,53075.81
6.273335699,9089.7
2.690820376,3882.83
3.863884373,5333.18
7.147244587,10244.17
3.791522331,5434.65
3.986540043,5776.22
2.285669709,1227.4
173.2812461,199742.24
5.160376282,5363.87
4.272671464,6124.21
18.80708692,10534.74
10.55865717,10463.25
5.121524844,7340.91
2.920411505,4162.94
53.87054848,65223.44
24.10181859,34922.09
1.445176201,2083.73
62.26360004,36714.44
6.623142713,8338.69
9.103045405,13189.79
1.746592849,2503.5
17.84586596,22468.33
28.64371144,34646.8
23.99400063,31777.09
3.847621523,5058.08
0.878041484,1258.56
3.822417866,5478.95
4.167239938,2437.73
7.578384329,10980.62
3.24073279,4645.11
8.144548547,9892.98
15.71084538,19022.08
56.80376153,69065.72
17.0057672,20784.99
33.20849225,17570.78
11.82663123,16951.73
3.741925621,4205.5
2.27218176,1478.4
15.05765031,9329.76
0.34111724,528.78
48.4953213,69510.54
3.386477992,4854.04
4.736267878,5000.87
62.74869226,89940.52
60.96329133,62587.97
3.821591786,4745.17
4.535278052,5724.41
30.5749111,18944.33
45.11601729,26603.26
0.657498318,942.46
3.788771059,4622.77
11.14599697,16610.35
7.330355361,4508.36
3.636698058,3678.65
3.012914874,4318.66
40.41471882,49138.83
28.06937891,29142.38
15.78232455,19108.65
157.8263132,87882.03
10.60393036,6522.31
0.374785231,508.07
0.627396501,894.28
8.862870847,12692.88
16.12288867,17778.91
13.96566357,8653.22
13.1821954,18894.73
9.820038915,14228.6
5.556479352,8050.99
8.961748358,10454.08
29.53932341,35914.25
10.52620126,6522.15
4.837482393,5851.33
4.668344841,6691.54
13.25108564,18993.38
15.48479506,22195.46
5.064383255,7256.68
3.094611946,4435.66
3.039498664,2311.31
4.835336673,5854.47
0.429311793,615.16
19.92782917,20874.43
1.949570875,2824.81
4.404293212,6312.95
0.485686441,696.17
14.69768238,9100.54
14.34334261,20558.94
108.0916728,124468.55
13.86565611,16092.45
3.640924697,5218.71
22.04777586,31602.18
3.901294657,5591.88
24.97500239,30209.85
2.930384876,4200.3
86.61114082,51071.24
8.085597397,11715.35
1.409152464,2031.78
0.779515109,1075.97
71.07600188,101876.48
11.39570896,14123.68
127.7767095,75344.93
29.47665472,42250.42
16.08306028,9965.16
4.602236832,6668.28
4.28038515,5330.04
3.297371444,4750.11
0.675921757,1006.39
11.17254411,16014.19
8.954882436,10868.04
11.84249478,16974.44
41.61565884,25767.74
9.330137897,11414.09
1.350661727,2012.83
14.90969299,21370.74
111.7911495,63035.72
57.31077794,33873.84
4.025976348,5292.55
20.54668903,24356.88
0.620567171,885.31
6.098043491,8740.36
1.351583968,1937.3
3.848794338,5516.69
1.391181941,1751.55
20.15597678,24462.24
3.77345942,4568.78
1.713155766,2455.55
10.75635086,13146.88
14.20368373,8395.43
0.156203688,207.25
5.383425503,7716.34
42.87219242,61450.69
1.025887523,1470.46
14.58705502,20908.19
10.11471595,7461.48
46.07356603,25655.02
3.443368111,4935.56
9.328187888,5979
1.09838792,1574.36
7.107745974,8597.56
70.76940873,86044.98
26.01686371,16120.16
21.52625551,13337.75
22.96463169,11538.04
17.4283706,25253.37
0.33767329,503.22
0.511011672,732.48
6.314454146,6387.25
18.57449991,19367.52
1.678379631,2394.34
12.02583689,14532.55
16.97451142,21811.48
19.91951499,24219.66
20.63869549,23953.41
153.4248735,219916.19
11.71683089,16976.99
1.662407659,1081.72
13.01447303,18654.38
26.01548435,16119.31
5.261522264,3372.51
5.019744976,7480.69
0.769062636,1100.7
1.501325511,2141.75
70.57995475,41618.35
67.93699758,51151.81
5.532850994,5553.35
8.597981302,5510.98
0.440736429,628.22
175.5514028,103515.67
4.496557659,6445.17
75.3353098,56802.7
14.03911084,16183.4
76.1493066,44906.74
59.83908838,34595.94
5.146277248,7376.42
3.426182114,5105.91
343.3179805,191167.63
2.201440369,3038.67
39.92812746,23543.95
83.91090024,49478.93
31.79066367,38653.36
5.780489604,8285.47
40.20052938,23704.79
4.720305278,5739.18
18.65816979,23873.53
30.98703497,18691.2
8.858914991,12697.97
11.45116342,16413.57
13.71674909,19660.85
43.36794435,52677.92
30.48635766,34011.38
13.03656647,6534.19
1.976797355,2488.83
1.489534475,1803.5
7.418493554,10633.34
6.00623536,8702.83
3.0672285,4372.18
10.71822634,15362.96
2.33181037,3065.38
44.61087828,52884.52
2.461051333,1514.84
1.567203415,2246.33
28.55499848,17681.25
27.6919877,17158.01
36.86648236,21738.82
7.633876945,10941.98
4.7055084,6744.64
114.9176576,132464.8
3.157424221,4525.73
5.385015852,7718.6
50.80090632,29955.43
11.10387863,16548.12
1.0985225,1574.56
7.036036015,10085.14
131.6507985,76230.05
13.07753785,15833.78
4.654904902,6671.9
8.040315972,11524.58
0.819592464,1169.2
24.80079652,14624.17
5.388321495,5450.43
0.586594467,840.82
62.1688446,34617.48
11.02657501,5901.87
2.244129304,3216.62
3.821460182,5477.48
1.134608882,1694.47
73.20768342,43270.31
0.588884919,730.55
1.508530064,2152.08
1.002469209,1436.9
29.59169588,18335.09
137.8574196,81289.08
3.36045056,4816.75
2.788617654,3305.75
2.766225694,3964.96
30.37897907,18822.92
14.41921682,13713.22
30.13387623,43662.15
60.72653424,33814.22
28.68251137,16913.07
10.02753939,12884.77
9.377977651,13441.77
5.044245773,7308.78
20.02182904,22627.18
31.98235869,41132.54
3.983929725,5710.4
6.502039907,9319.87
2.04206228,2927.02
9.268948065,13212.35
0.219490856,314.61
135.0933814,193635.4
12.21779455,15434.05
17.89931647,25934.96
11.24995391,16125.09
26.72225108,16557.2
4.268975125,5222.66
22.34607021,24307.86
27.01510578,41089.69
0.33767329,503.22
3.743521542,5365.75
23.11137109,23377.77
3.43124219,4386.25
8.733501882,12518.11
61.01186776,35976.37
26.6622963,16520.06
11.51480587,7082.56
5.946965224,8616.8
8.60138716,5513.18
66.46861252,95272.45
1.206317483,1729.07
23.65098095,14654.25
